,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3600.0,3600.0,3600.0,3600.0,3600.0
mean,0.8716562685185185,0.8959711109528333,0.8790759293236418,0.8702775109248871,8.551388888888889
std,0.08251009323335864,0.08067669818414902,0.13010972604472204,0.08495792687772875,103.88543459634437
min,0.12720000000000004,0.22127352820953894,0.015000000000000291,0.14204166666666673,0.0
25%,0.8226833333333334,0.8459798502090103,0.8116666666666668,0.8222224326599323,0.0
50%,0.8813666666666667,0.9032551699650222,0.9655902777777781,0.8834505772005771,0.0
75%,0.9359083333333333,0.9604359415020437,0.9761111111111108,0.9338920454545455,0.0
max,0.9969999999999996,0.9999965092349924,0.9988888888888886,0.9967424242424237,2308.0
