,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3351.0,3351.0,3351.0,3351.0,3351.0
mean,0.4367530189993037,0.8799936784729817,0.4360306802175878,0.43693115102394914,693.4312145628171
std,0.09361514369893267,0.07709677009047129,0.11029006925431686,0.09422281063983608,363.81008572620203
min,0.1736333333333333,0.6468700496472434,0.11333333333333324,0.1742063492063492,25.0
25%,0.3748499999999999,0.8338196570812283,0.3583333333333333,0.3745195195195195,412.0
50%,0.439,0.8956562092099862,0.43937499999999985,0.4392391304347826,641.0
75%,0.49996666666666667,0.9405355596878435,0.5105714285714287,0.5005792888439502,924.0
max,0.6942,0.996501216492124,0.7377083333333332,0.6985772357723578,1719.0
