,cov (all),f idx,cov (pref),cov (reg),dconnects
count,693.0,693.0,693.0,693.0,693.0
mean,0.6592242905242905,0.674459119378987,0.7233602102671101,0.6489853833735046,0.0
std,0.17445413213233218,0.17894614697270006,0.21366061169424025,0.17870767225146217,0.0
min,0.19583333333333328,0.19999443387675378,0.08152777777777781,0.1613178294573643,0.0
25%,0.5480333333333336,0.5599940748282091,0.5886666666666666,0.5336742424242424,0.0
50%,0.6667666666666666,0.6817592323216092,0.7583333333333335,0.6530952380952381,0.0
75%,0.7820666666666667,0.8011250306416032,0.8859090909090906,0.780166666666667,0.0
max,0.9912666666666665,0.9999904484518326,0.9923809523809528,0.9913703703703703,0.0
