,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.5032999999999999,0.9516202289809481,0.4445454545454544,0.5198717948717947,573.0
1,0.5210666666666666,0.9332437514990142,0.4603333333333334,0.5278148148148147,334.0
2,0.27963333333333334,0.8838317116743751,0.26397435897435895,0.2851351351351351,1228.0
3,0.3493333333333334,0.9702872156312585,0.32666666666666616,0.35078014184397166,1360.0
4,0.2595333333333333,0.9151523422344944,0.23229166666666662,0.26472222222222214,1380.0
5,0.36196666666666666,0.7928379799884153,0.3323333333333329,0.3652592592592593,662.0
6,0.29036666666666666,0.6861433647387429,0.22940476190476192,0.314074074074074,557.0
7,0.16486666666666672,0.4921254428299264,0.23250000000000007,0.1435087719298246,305.0
8,0.2714333333333333,0.8822957123630065,0.2616666666666666,0.2741880341880341,893.0
9,0.4201999999999999,0.9144512558285675,0.47999999999999976,0.3991891891891892,726.0
10,0.33846666666666664,0.9200004639990296,0.3594444444444446,0.3318421052631579,424.0
11,0.3848000000000001,0.8470355647817517,0.3689473684210528,0.3945161290322582,696.0
12,0.29266666666666663,0.7896443709653957,0.30277777777777765,0.2904471544715447,418.0
13,0.37729999999999997,0.7556505717080524,0.35194444444444445,0.3853070175438596,522.0
14,0.4606999999999999,0.9296711426528038,0.4824999999999999,0.45381578947368406,799.0
15,0.2241333333333333,0.5355154369316122,0.23649999999999993,0.22104166666666664,481.0
16,0.43696666666666667,0.906070772229649,0.37177777777777776,0.4649047619047619,400.0
17,0.2043666666666666,0.7265550490324467,0.19472222222222238,0.20568181818181816,1122.0
18,0.26043333333333324,0.8185649794865845,0.3184722222222222,0.24210526315789468,478.0
19,0.30543333333333333,0.7431510061812289,0.2928205128205128,0.3098648648648648,137.0
20,0.2368333333333333,0.7523045191749553,0.3279487179487178,0.2048198198198198,472.0
21,0.3265999999999999,0.9390154114613696,0.34060606060606047,0.32264957264957267,640.0
22,0.4895333333333333,0.9534900713574904,0.49602564102564106,0.4872522522522522,1136.0
23,0.375,0.752543261761081,0.4464814814814814,0.35930894308943095,154.0
24,0.38316666666666654,0.8903992425863253,0.3894117647058821,0.37994949494949487,1161.0
25,0.33863333333333345,0.7990291441031849,0.265185185185185,0.3547560975609757,952.0
26,0.2816333333333334,0.37479849073801125,0.2347435897435897,0.29810810810810817,227.0
27,0.2535333333333333,0.8919222402264526,0.1963636363636363,0.2696581196581196,547.0
28,0.3539666666666667,0.8384729082170791,0.40796296296296286,0.3421138211382114,734.0
29,0.35910000000000003,0.7091408404102788,0.45777777777777784,0.32793859649122814,306.0
30,0.16569999999999993,0.9116490842315159,0.13968749999999994,0.17794117647058819,179.0
31,0.15526666666666672,0.8112045643184553,0.1608333333333333,0.15387500000000007,868.0
32,0.24666666666666665,0.8328086456365756,0.1945238095238094,0.2551550387596899,561.0
33,0.28606666666666664,0.8763843106736968,0.30583333333333335,0.2823015873015873,544.0
34,0.33149999999999985,0.8748427166706397,0.40305555555555533,0.3089035087719298,1217.0
35,0.29753333333333326,0.6719882122536559,0.2896296296296297,0.29926829268292676,664.0
0,0.44089999999999996,0.7940938627700044,0.38104166666666667,0.4523015873015873,709.0
1,0.2669666666666666,0.9094381308790185,0.2737878787878788,0.2650427350427349,771.0
2,0.38906666666666645,0.9113942965097764,0.38907407407407396,0.38906504065040637,1375.0
3,0.4809333333333335,0.9277695702439415,0.4625000000000004,0.4834469696969698,1334.0
4,0.06186666666666664,0.2616904447179298,0.048947368421052545,0.06978494623655913,82.0
5,0.4429666666666666,0.8103065511634784,0.4511403508771929,0.4379569892473118,198.0
6,0.4469333333333332,0.8373555740729444,0.45922222222222225,0.4416666666666666,855.0
7,0.27266666666666667,0.8729271821418372,0.28393939393939394,0.2694871794871795,596.0
8,0.27673333333333333,0.654219519742425,0.26509803921568625,0.28272727272727266,340.0
9,0.3331,0.9607068493862346,0.3447435897435899,0.3290090090090089,970.0
10,0.428,0.880949721954011,0.39814814814814814,0.4345528455284552,1321.0
