,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.2630666666666666,0.829696595087121,0.18187499999999987,0.2785317460317461,546.0
1,0.5196999999999999,0.9226618615331271,0.5216666666666668,0.5193798449612402,966.0
2,0.2803666666666667,0.815305577148139,0.2756060606060606,0.2817094017094018,708.0
3,0.4991999999999999,0.9249499790909385,0.5149999999999999,0.4970454545454545,1561.0
4,0.5702999999999999,0.9493583174130127,0.558181818181818,0.5737179487179486,524.0
5,0.6086999999999999,0.9531807032029034,0.6604761904761905,0.6002713178294572,915.0
6,0.6386333333333333,0.9298778473397633,0.5112500000000001,0.6497101449275362,1443.0
7,0.6838333333333335,0.9648049214847761,0.7433333333333332,0.6757196969696971,583.0
8,0.40549999999999975,0.915309124409598,0.41099999999999975,0.4048888888888887,916.0
9,0.4095666666666667,0.8787864371400308,0.4193939393939394,0.4067948717948717,1291.0
10,0.32526666666666676,0.8312967971629667,0.33791666666666664,0.322857142857143,674.0
11,0.24860000000000007,0.5230465507951243,0.20812499999999998,0.25630952380952393,279.0
12,0.4829666666666669,0.8532909569241367,0.5725000000000003,0.46591269841269856,393.0
13,0.4404333333333333,0.9536888028945523,0.459375,0.43151960784313714,1252.0
14,0.534033333333333,0.9582609262155061,0.5204761904761901,0.5393055555555555,451.0
15,0.4522666666666666,0.89214534810464,0.4235416666666667,0.4577380952380951,381.0
16,0.2599666666666667,0.8896677005392177,0.22592592592592586,0.26743902439024386,716.0
17,0.3155666666666667,0.5678515099934961,0.20833333333333334,0.3301893939393939,250.0
18,0.3895,0.8315956049551301,0.42833333333333334,0.3887074829931973,421.0
19,0.5201,0.8173142802948598,0.620555555555556,0.5064015151515152,813.0
20,0.47276666666666656,0.9222206512427967,0.5344444444444445,0.4688297872340425,1279.0
21,0.5230999999999999,0.9663653973495322,0.5603333333333335,0.518962962962963,1339.0
22,0.6095666666666667,0.990517678751658,0.614375,0.6086507936507937,1572.0
23,0.5878333333333334,0.8940398155363073,0.570277777777778,0.5902272727272728,472.0
24,0.4784333333333333,0.9556205139028858,0.3938888888888889,0.4838297872340425,1085.0
25,0.4935999999999999,0.9341110205632609,0.4253703703703701,0.5085772357723578,890.0
26,0.46543333333333337,0.8279573530470312,0.6220833333333337,0.4518115942028987,347.0
27,0.467,0.973122149871047,0.39777777777777784,0.48219512195121944,1056.0
28,0.40093333333333336,0.9193541323114954,0.42925925925925906,0.39471544715447154,487.0
29,0.5262333333333332,0.979790926561884,0.5587500000000001,0.5200396825396825,1637.0
30,0.33849999999999986,0.7832193524793822,0.37388888888888877,0.3336742424242424,459.0
31,0.36576666666666663,0.8735522460609814,0.3879166666666665,0.36154761904761906,481.0
32,0.3617666666666666,0.7992089102847904,0.38437499999999997,0.3574603174603173,495.0
33,0.560033333333333,0.8281700410001575,0.6541666666666665,0.5471969696969694,360.0
34,0.3286333333333333,0.7987817823292324,0.28694444444444445,0.33431818181818185,644.0
35,0.27063333333333334,0.9090899951110223,0.27805555555555544,0.26962121212121215,499.0
0,0.5769666666666666,0.8285614477186809,0.5713333333333331,0.578375,265.0
1,0.5467333333333334,0.9616337639302983,0.509047619047619,0.5528682170542636,1299.0
2,0.5420333333333331,0.9054198333832408,0.45928571428571396,0.555503875968992,626.0
3,0.507,0.8355811708258974,0.5544444444444442,0.5039716312056738,422.0
4,0.5698000000000002,0.9038423987246194,0.5427777777777778,0.5734848484848486,946.0
5,0.4204999999999999,0.7686583709177862,0.33729166666666643,0.4363492063492064,366.0
6,0.4501,0.8455877911025254,0.4145833333333332,0.45318840579710157,942.0
7,0.14496666666666674,0.6573648823601986,0.1259999999999999,0.14707407407407416,376.0
8,0.5369666666666667,0.9442799298212288,0.5870000000000001,0.5314074074074074,962.0
9,0.31120000000000003,0.7640773046126437,0.30870370370370376,0.3117479674796748,659.0
10,0.43073333333333336,0.7550762207047362,0.6396296296296298,0.38487804878048776,370.0
11,0.48069999999999985,0.796365824298846,0.4971212121212119,0.476068376068376,371.0
12,0.4386,0.8968342959559485,0.42291666666666666,0.4415873015873016,529.0
13,0.47053333333333325,0.945380125338099,0.4583333333333333,0.47358333333333336,776.0
14,0.4068333333333333,0.7163697102267166,0.4307407407407409,0.40158536585365845,690.0
15,0.4282333333333333,0.9268691365332222,0.4328571428571429,0.4264351851851851,996.0
16,0.5052333333333333,0.8893483747451538,0.48916666666666675,0.5059027777777777,691.0
17,0.19209999999999997,0.5587018138539246,0.1855555555555554,0.19299242424242424,281.0
18,0.32070000000000015,0.6395584138939563,0.29357142857142887,0.32511627906976753,406.0
19,0.7214,0.9458204763995279,0.8233333333333327,0.7148936170212767,604.0
20,0.5869000000000001,0.9059945018967763,0.4845238095238099,0.6035658914728682,492.0
21,0.4033999999999998,0.8837718388338865,0.38074074074074066,0.4083739837398372,216.0
22,0.4532333333333332,0.8615274629386919,0.5444444444444443,0.44079545454545443,977.0
23,0.2768333333333334,0.5295281325873537,0.1730555555555555,0.29098484848484857,99.0
24,0.44393333333333346,0.8550699384811324,0.43166666666666687,0.44500000000000006,354.0
25,0.4678666666666667,0.9571675396562033,0.48500000000000015,0.46303418803418805,1028.0
26,0.34413333333333335,0.9206789452680278,0.31749999999999995,0.3464492753623188,1118.0
27,0.4910000000000002,0.8664359875409317,0.38785714285714296,0.5077906976744188,1177.0
28,0.45303333333333334,0.8442303593852303,0.3229166666666665,0.47781746031746025,1007.0
29,0.21260000000000004,0.7582200352280036,0.20055555555555568,0.21424242424242432,671.0
30,0.6037666666666666,0.9473994123238155,0.5551851851851856,0.614430894308943,888.0
31,0.3733333333333333,0.7997097991863918,0.4162499999999998,0.36960144927536226,821.0
32,0.693566666666667,0.9566303608671185,0.6158333333333337,0.700326086956522,590.0
33,0.4396999999999999,0.7803118512208681,0.6216666666666668,0.41488636363636355,292.0
34,0.5038666666666667,0.9547831660847957,0.4345833333333332,0.5098913043478259,838.0
35,0.4032,0.9156061134185193,0.4176666666666666,0.39958333333333335,868.0
0,0.3708333333333333,0.7624338806866154,0.3735714285714286,0.3703875968992247,340.0
1,0.3732666666666667,0.9058848210809046,0.42571428571428604,0.3647286821705426,991.0
2,0.41883333333333317,0.8277948371627594,0.3472916666666666,0.4324603174603173,596.0
3,0.024599999999999986,0.4650307377049181,0.019285714285714312,0.025465116279069746,338.0
4,0.5092,0.8816076834411373,0.6063888888888888,0.49594696969696966,804.0
5,0.23686666666666678,0.47359381887688656,0.1933333333333333,0.24170370370370378,305.0
6,0.45699999999999996,0.971845229939584,0.4616666666666664,0.4559756097560976,990.0
7,0.3271333333333332,0.7037988857841019,0.3494444444444444,0.3240909090909091,400.0
8,0.6075999999999998,0.9254206714801025,0.6297916666666664,0.6033730158730158,770.0
9,0.4642666666666666,0.9059847552560554,0.5476666666666667,0.4434166666666666,1040.0
10,0.43609999999999993,0.8990094895945351,0.5258333333333333,0.4190079365079365,727.0
11,0.6453333333333332,0.9234993519901046,0.6753333333333333,0.642,63.0
12,0.3656999999999999,0.9362885390206308,0.36874999999999986,0.3654347826086957,431.0
13,0.5298333333333332,0.8912102649792119,0.45904761904761876,0.5413565891472867,565.0
14,0.5328,0.9791095403760415,0.5497916666666666,0.5295634920634921,957.0
15,0.38599999999999995,0.8820234068065621,0.45374999999999976,0.37309523809523804,552.0
16,0.33860000000000007,0.7896824585356295,0.24888888888888872,0.3443262411347518,626.0
17,0.6838000000000002,0.9570539806084901,0.64,0.69093023255814,1123.0
18,0.5693333333333334,0.9303446364601505,0.6054166666666667,0.5661956521739131,743.0
19,0.4082666666666668,0.7440064712817038,0.7958333333333338,0.3921180555555556,290.0
20,0.2821666666666667,0.7533890361716226,0.20261904761904756,0.29511627906976745,843.0
21,0.38156666666666667,0.6631334434390641,0.39212121212121215,0.3785897435897435,318.0
22,0.39936666666666676,0.9224904750964386,0.39055555555555554,0.40130081300813025,999.0
23,0.45373333333333304,0.8559511356381477,0.35999999999999993,0.47430894308943067,648.0
24,0.4979333333333332,0.8400174972397051,0.47928571428571404,0.5009689922480618,570.0
25,0.44659999999999994,0.9287991133518774,0.4603030303030304,0.4427350427350427,1319.0
26,0.2984333333333333,0.8919838286900531,0.32833333333333314,0.29,1064.0
27,0.7512333333333336,0.9435139943099339,0.717878787878788,0.760641025641026,400.0
28,0.6610666666666667,0.9333600639408278,0.6352380952380956,0.6652713178294575,451.0
29,0.49743333333333334,0.9154524121502112,0.4866666666666667,0.5004700854700855,853.0
30,0.25559999999999994,0.8076102256432236,0.2838461538461537,0.24567567567567564,780.0
31,0.4563666666666666,0.9691596971690712,0.39833333333333343,0.46141304347826084,821.0
32,0.5013666666666668,0.8183088914968384,0.47000000000000025,0.5040942028985509,153.0
33,0.4620666666666666,0.8814071503338838,0.4672222222222222,0.46136363636363636,687.0
34,0.4123333333333332,0.9462192512707625,0.37583333333333313,0.42145833333333316,912.0
35,0.4851333333333333,0.9732576361508571,0.4616666666666666,0.4883333333333333,1516.0
0,0.1189666666666667,0.6114883525557168,0.10138888888888893,0.1213636363636364,313.0
1,0.43770000000000003,0.8865712068114899,0.4411111111111111,0.4369512195121951,718.0
2,0.44220000000000004,0.8934417254470338,0.4478787878787879,0.4405982905982906,762.0
3,0.5849333333333333,0.9154832257304959,0.6105555555555556,0.5814393939393938,724.0
4,0.3223333333333334,0.6362863737442194,0.34874999999999995,0.32003623188405805,458.0
5,0.2760999999999999,0.6193974857774309,0.42574074074074075,0.2432520325203251,490.0
6,0.4919,0.9174741481349945,0.4095454545454544,0.5151282051282051,780.0
7,0.5959666666666665,0.940254469250039,0.6358333333333334,0.5883730158730156,543.0
8,0.6125333333333335,0.9576022777544613,0.6301851851851853,0.608658536585366,868.0
9,0.6147666666666666,0.9160337129804963,0.6335,0.6100833333333332,357.0
10,0.465,0.9793434658348898,0.4612820512820513,0.4663063063063063,876.0
11,0.2563333333333333,0.6561091294386538,0.2702083333333334,0.25369047619047624,233.0
12,0.6161333333333334,0.9397337728278417,0.6611111111111113,0.6100000000000001,666.0
13,0.6502333333333332,0.9173141391251038,0.6568750000000003,0.648968253968254,734.0
14,0.47346666666666665,0.9727707002377028,0.472,0.47383333333333344,1439.0
15,0.4091333333333332,0.9533912768327255,0.3416666666666665,0.4134397163120566,612.0
16,0.47470000000000007,0.8895278604009461,0.4911904761904761,0.472015503875969,1044.0
17,0.7365,0.9670982586590374,0.6140476190476188,0.7564341085271319,579.0
18,0.49493333333333334,0.8676793937113606,0.5156666666666665,0.49262962962962964,572.0
19,0.5285,0.9241054221401712,0.5916666666666669,0.5230072463768115,452.0
20,0.5097333333333331,0.9339439031218763,0.5047222222222222,0.5104166666666665,688.0
21,0.41440000000000005,0.9186550887689681,0.4465,0.4063749999999999,983.0
22,0.593,0.9874566425473856,0.5998484848484851,0.5910683760683758,1073.0
23,0.5824333333333334,0.9113101950056789,0.6459523809523812,0.572093023255814,407.0
24,0.19909999999999994,0.8651368329160423,0.18194444444444424,0.20143939393939386,497.0
25,0.39143333333333324,0.8662152672757897,0.4611904761904762,0.3800775193798449,793.0
26,0.5017666666666667,0.8744018791361514,0.5302083333333334,0.4963492063492064,1040.0
27,0.3719333333333332,0.8119534535797738,0.37666666666666654,0.37128787878787867,802.0
28,0.45449999999999996,0.9430242599700981,0.47388888888888864,0.45185606060606054,641.0
29,0.49079999999999996,0.8062721342898191,0.6636666666666662,0.4715925925925926,383.0
30,0.5027333333333335,0.793606690298091,0.6401666666666668,0.46837500000000015,560.0
31,0.5174666666666667,0.9032116681083399,0.6187500000000004,0.49817460317460316,1464.0
32,0.6079,0.9772730936362888,0.6254545454545454,0.602948717948718,1227.0
33,0.43616666666666665,0.8811139463680986,0.4812500000000001,0.42192982456140354,1264.0
34,0.48113333333333336,0.8697191639288825,0.41400000000000015,0.4979166666666667,784.0
35,0.4459,0.7818891533625719,0.36555555555555536,0.45685606060606077,262.0
0,0.6842333333333331,0.9790297896326974,0.6336666666666668,0.6898518518518516,664.0
1,0.5113666666666665,0.8619702530408878,0.5606666666666665,0.49904166666666666,588.0
2,0.5432666666666666,0.9133115937793328,0.5314102564102563,0.5474324324324323,706.0
3,0.40623333333333345,0.6826067177876115,0.4206250000000001,0.4034920634920636,726.0
4,0.45169999999999993,0.8756068643950816,0.4504166666666669,0.4519444444444443,956.0
5,0.44176666666666675,0.9308804229299021,0.44071428571428567,0.44217592592592597,946.0
6,0.40033333333333315,0.8547774226084446,0.4495000000000001,0.3880416666666665,479.0
7,0.36529999999999996,0.8929108636909584,0.34229166666666677,0.3696825396825396,1374.0
