,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.7765,0.8016498498172431,0.7766666666666666,0.7764666666666667,0.0
1,0.975,0.9999887015180685,0.9764285714285714,0.9745652173913043,0.0
2,0.8181666666666665,0.8361687761097291,0.9749999999999999,0.8127586206896551,0.0
3,0.8695555555555555,0.9010146998636844,0.9635416666666665,0.8353787878787879,0.0
4,0.6197222222222223,0.6540375486248285,0.3913333333333335,0.6654000000000002,0.0
5,0.7252222222222222,0.7431615600805167,0.7888333333333332,0.6934166666666668,0.0
6,0.9453333333333329,0.9673005375364488,0.7846666666666661,0.9774666666666666,0.0
7,0.6190000000000001,0.6526808384191203,0.54452380952381,0.6416666666666668,0.0
8,0.820611111111111,0.8365575829714701,0.8208333333333329,0.8205555555555556,0.0
9,0.8763888888888886,0.8999528199517708,0.7823333333333335,0.8952,0.0
10,0.7175555555555552,0.738795448019283,0.8479166666666662,0.670151515151515,0.0
11,0.8480000000000002,0.8674155064564258,0.9743333333333333,0.8227333333333335,0.0
12,0.7455555555555554,0.7691362883790022,0.8147222222222222,0.7282638888888889,0.0
13,0.5650555555555555,0.6351840318781831,0.48083333333333345,0.5710714285714287,0.0
14,0.848388888888889,0.8696932701987106,0.9749999999999995,0.8167361111111111,0.0
15,0.6820000000000002,0.7070188451501046,0.9663333333333334,0.6251333333333334,0.0
16,0.7718888888888892,0.7999041490229929,0.6455555555555558,0.7859259259259262,0.0
17,0.6890000000000002,0.7054733701349115,0.8447619047619047,0.6415942028985507,0.0
18,0.9460555555555554,0.966613620503939,0.9768749999999997,0.9348484848484847,0.0
19,0.7456666666666667,0.7721031359587482,0.8100000000000005,0.7295833333333334,0.0
20,0.9150555555555556,0.9343061806359635,0.7379166666666667,0.9423076923076923,0.0
21,0.6732222222222222,0.7004340283491668,0.8393750000000001,0.6128030303030302,0.0
22,0.751,0.7724332415559012,0.9754166666666668,0.7164743589743592,0.0
23,0.8178888888888889,0.8345153304936206,0.764074074074074,0.840952380952381,0.0
24,0.6853888888888887,0.7071110948814835,0.686166666666667,0.6849999999999998,0.0
25,0.6171666666666665,0.6365834454615728,0.9691666666666667,0.5920238095238094,0.0
26,0.7161666666666666,0.7358949028775068,0.697142857142857,0.7219565217391306,0.0
27,0.9391666666666667,0.9672259457062118,0.9700000000000002,0.9357407407407408,0.0
28,0.65,0.6746050167668103,0.47999999999999965,0.662142857142857,0.0
29,0.9438888888888889,0.96777607843161,0.9777777777777773,0.9354166666666668,0.0
30,0.5866666666666666,0.6048383553744263,0.975,0.4895833333333332,0.0
31,0.5687777777777777,0.6048378420642929,0.6216666666666668,0.5606410256410256,0.0
32,0.6193888888888889,0.6385116907294776,0.4908333333333331,0.6391666666666668,0.0
33,0.6759444444444445,0.7043462855478385,0.8047222222222222,0.6437500000000002,0.0
34,0.9452777777777777,0.9671991586499713,0.7304166666666665,0.9783333333333334,0.0
35,0.6525555555555554,0.6731959914814442,0.8105555555555557,0.6130555555555556,0.0
0,0.6190555555555555,0.636464024196679,0.32388888888888895,0.6518518518518519,0.0
1,0.9132777777777775,0.9332880124855258,0.8155555555555551,0.9377083333333335,0.0
2,0.8492777777777776,0.8676600975189723,0.9795833333333328,0.829230769230769,0.0
3,0.683111111111111,0.7094970222466863,0.6018750000000002,0.7126515151515153,0.0
4,0.8419999999999999,0.8693407947630719,0.9673333333333334,0.8169333333333332,0.0
5,0.8762222222222223,0.9010657059780504,0.6821666666666664,0.9732500000000004,2.0
6,0.7925000000000002,0.8119601975947193,0.5077083333333334,0.8960606060606061,0.0
7,0.8433888888888889,0.8694163033107626,0.9676190476190479,0.8055797101449274,0.0
8,0.8123888888888887,0.8359753848886882,0.9756666666666669,0.7797333333333333,0.0
9,0.7454444444444445,0.7699165599943829,0.9766666666666663,0.709871794871795,0.0
10,0.8456666666666665,0.8701219601496355,0.8539583333333334,0.842651515151515,0.0
11,0.840388888888889,0.8685440828593614,0.9741666666666662,0.8308333333333335,0.0
12,0.873833333333333,0.9046393247056694,0.8920833333333332,0.8616666666666666,1.0
13,0.7163888888888885,0.7519487666836473,0.8518518518518516,0.6583333333333332,0.0
14,0.43116666666666664,0.45335451788437225,0.6127083333333332,0.3651515151515152,3.0
15,0.8445555555555555,0.8666341464365862,0.8851515151515148,0.8210526315789474,0.0
16,0.8483888888888887,0.8666297685534357,0.6555555555555558,0.8698148148148145,0.0
17,0.5918888888888887,0.6453987053329168,0.41388888888888875,0.6363888888888886,0.0
18,0.6475000000000002,0.6696046124968222,0.7743333333333338,0.6221333333333334,0.0
19,0.8130555555555553,0.8332969564109936,0.9747222222222223,0.7726388888888884,0.0
20,0.943611111111111,0.9668670579108648,0.9758333333333334,0.9355555555555554,0.0
21,0.9151666666666668,0.9352104179015504,0.9790000000000003,0.9024000000000002,0.0
22,0.7856111111111111,0.8046849886651979,0.8036363636363633,0.7751754385964913,0.0
23,0.8456111111111112,0.8665614093004191,0.8158333333333331,0.8530555555555557,0.0
24,0.7884444444444444,0.8066951258860665,0.786666666666667,0.7888,0.0
25,0.8468333333333332,0.8680972452230636,0.8385714285714284,0.8493478260869564,0.0
26,0.8443888888888885,0.8696874928587882,0.8342857142857142,0.8474637681159416,0.0
27,0.5867777777777778,0.6123586214589083,0.7399999999999999,0.5632051282051284,0.0
28,0.6881666666666664,0.7044775562280576,0.7372916666666667,0.6703030303030301,0.0
29,0.8518888888888888,0.8703988179267877,0.6627777777777776,0.8991666666666666,0.0
