,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3423.0,3423.0,3423.0,3423.0,3423.0
mean,0.32455613983834847,0.8216413731972432,0.32281611891538575,0.3249080861572689,753.7870289219983
std,0.08843627117805722,0.11133672051231305,0.10269029114140188,0.08889184903325911,346.84259039007765
min,0.07196666666666662,0.49408286721663847,0.023333333333333244,0.07683333333333328,4.0
25%,0.2662999999999999,0.7532128962453124,0.2513762626262628,0.26770084566596186,489.5
50%,0.32530000000000003,0.8453928013354034,0.3248333333333334,0.32491228070175443,734.0
75%,0.3842999999999999,0.9084123237856103,0.39187830687830677,0.38336705469327415,995.0
max,0.5727333333333332,0.9951547207074372,0.6077777777777774,0.5682608695652174,1737.0
