,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.24573333333333328,0.7259813623442406,0.23499999999999988,0.24808943089430885,361.0
1,0.22956666666666667,0.7741075425707367,0.26363636363636367,0.219957264957265,551.0
2,0.26573333333333327,0.899262707631441,0.2877777777777779,0.25877192982456126,1037.0
3,0.3509666666666667,0.8578866212134171,0.23949999999999996,0.3788333333333333,843.0
4,0.23466666666666658,0.6593601911497456,0.15000000000000008,0.24202898550724633,1064.0
5,0.3641000000000001,0.9541981038708337,0.34,0.37089743589743596,1026.0
6,0.13816666666666666,0.5158916992332648,0.11717948717948722,0.14554054054054053,503.0
7,0.3934333333333332,0.9399209664039752,0.4285000000000001,0.3846666666666666,1414.0
8,0.35736666666666667,0.9478476184821463,0.36619047619047607,0.35393518518518524,781.0
9,0.40726666666666667,0.9070767402251046,0.42904761904761907,0.40372093023255823,1499.0
10,0.42293333333333316,0.8482377389508285,0.43909090909090887,0.4183760683760683,244.0
11,0.34303333333333336,0.6042637280625303,0.3615,0.3384166666666667,778.0
12,0.3440666666666666,0.8456921831343658,0.39444444444444443,0.3330081300813007,1160.0
13,0.3957333333333332,0.8551848534933214,0.3774999999999999,0.40282407407407406,537.0
14,0.27349999999999997,0.6594557596565684,0.26545454545454544,0.27576923076923077,408.0
15,0.2579666666666667,0.8492752346980946,0.24416666666666664,0.26232456140350885,508.0
16,0.2908666666666667,0.8385478092804795,0.3104761904761903,0.2876744186046512,927.0
17,0.3327999999999999,0.7786650085185788,0.27481481481481473,0.3455284552845527,599.0
18,0.3923666666666667,0.8923859668444586,0.49,0.37376984126984136,1059.0
19,0.3200666666666666,0.9476628605318311,0.34595238095238084,0.31585271317829444,1304.0
20,0.4038000000000001,0.8802666911403481,0.40944444444444467,0.40256097560975623,548.0
21,0.27073333333333344,0.9380182521919415,0.3176190476190476,0.26310077519379854,800.0
22,0.3026333333333333,0.7189751920789803,0.2706410256410257,0.3138738738738737,613.0
23,0.20600000000000002,0.7262168930366284,0.20483333333333337,0.20629166666666662,448.0
24,0.22460000000000005,0.7823596597645377,0.23047619047619036,0.22231481481481488,933.0
25,0.2232,0.6724208335145494,0.260952380952381,0.21705426356589153,659.0
26,0.35000000000000014,0.8270724635506729,0.4156666666666668,0.3427037037037038,765.0
27,0.5034666666666667,0.9580421456405313,0.5097916666666671,0.5022619047619049,864.0
28,0.2905,0.9088852722872248,0.2769444444444444,0.294780701754386,751.0
29,0.4020666666666664,0.9478184881219632,0.40969696969696945,0.39991452991452975,910.0
30,0.3330333333333333,0.9034035170442379,0.3495238095238097,0.3303488372093022,594.0
31,0.4343333333333333,0.9551582095463557,0.43833333333333335,0.4333333333333334,951.0
32,0.1918333333333334,0.8273067214873522,0.16976190476190492,0.19542635658914734,422.0
33,0.33343333333333325,0.9122658444179339,0.31092592592592594,0.33837398373983735,856.0
34,0.2014666666666667,0.6930006620795374,0.1757692307692308,0.2104954954954955,613.0
35,0.26853333333333324,0.9470745513740053,0.2572222222222221,0.27210526315789463,1173.0
0,0.48070000000000007,0.9802742964236865,0.47083333333333355,0.4831666666666667,888.0
1,0.4258666666666665,0.9558128991796673,0.4583333333333333,0.42058139534883715,1364.0
2,0.44526666666666664,0.8217532771363107,0.3118055555555556,0.48741228070175435,311.0
3,0.19273333333333337,0.45896952789935264,0.1577380952380953,0.2063425925925926,99.0
4,0.41363333333333324,0.9075668408617987,0.5013333333333334,0.40388888888888874,539.0
5,0.3362666666666666,0.9244847543388703,0.3489583333333332,0.3338492063492063,683.0
6,0.25776666666666664,0.5897264001854013,0.2688235294117645,0.2520707070707071,161.0
7,0.3863333333333333,0.8159175725121849,0.4433333333333336,0.3754761904761906,490.0
8,0.2818333333333333,0.827658118628987,0.3562499999999998,0.26765873015873015,901.0
