,cov (all),f idx,cov (pref),cov (reg),dconnects
count,972.0,972.0,972.0,972.0,972.0
mean,0.0014403292181069957,0.9664609053497942,0.0005993577752837012,0.0016239531389944325,21.244855967078188
std,0.008159721588193116,0.1762794692181629,0.008570184543393875,0.009649863669910748,109.97983957318543
min,0.0,0.03333333333333333,0.0,0.0,0.0
25%,0.0,1.0,0.0,0.0,0.0
50%,0.0,1.0,0.0,0.0,0.0
75%,0.0,1.0,0.0,0.0,0.0
max,0.1,1.0,0.16666666666666666,0.13043478260869565,590.0
