,cov (all),f idx,cov (pref),cov (reg),dconnects
count,704.0,704.0,704.0,704.0,704.0
mean,0.6289036458333332,0.6428917757112036,0.704900520972609,0.6165666848723994,0.0
std,0.18590368272775964,0.19037438111831678,0.22397110068145404,0.190219646287134,0.0
min,0.11873333333333337,0.11999595216748188,0.08909090909090898,0.11500000000000005,0.0
25%,0.49135000000000006,0.5004849717607358,0.5609523809523811,0.4801058437686344,0.0
50%,0.6262666666666665,0.6403760341316656,0.7329166666666667,0.6080082417582418,0.0
75%,0.7622500000000001,0.7814193082801566,0.8784734848484848,0.7544152958971451,0.0
max,0.9912666666666664,0.999989465917625,0.9972916666666668,0.9913636363636361,0.0
