#{"t_start": 1656160906.57144, "env_id": "uav-v4"}
r,l,t
-740.369878,600,12.323572
-544.824189,600,24.52239
-909.446816,600,36.778006
-886.351396,600,64.216571
-839.851834,600,77.40029
-675.710251,600,103.588296
-423.744704,600,132.303219
-356.312972,600,145.169999
-371.693998,600,157.991081
-818.886406,600,170.861137
-728.17884,600,211.117861
-248.772376,600,224.805928
-221.954432,600,238.479841
-584.608498,600,266.407067
-113.772306,600,279.222797
-125.698086,600,303.281123
-214.383469,600,316.201552
-129.854972,600,341.636019
-708.699671,600,354.697057
-194.571553,600,367.46351
-125.425982,600,404.484614
-126.341889,600,417.161983
-210.902671,600,429.866236
-44.227386,600,455.662163
-116.127131,600,468.52512
-37.659017,600,481.284784
-122.475485,600,506.274984
-52.212263,600,533.35507
-56.076052,600,546.009302
-108.377056,600,558.667581
-20.229655,600,584.249823
-35.787782,600,608.515542
-37.738424,600,621.346207
-216.759857,600,634.026297
-55.721204,600,660.174676
-12.697313,600,672.941344
-49.144127,600,697.736443
-10.832501,600,726.207561
-15.64253,600,738.896137
-31.122229,600,751.555003
-170.484766,600,777.251006
-18.983162,600,801.906511
-16.653361,600,815.584951
-3.377325,600,829.269041
-1.786025,600,856.889915
-20.754641,600,869.724499
-3.354548,600,894.134065
-603.285563,600,922.862135
-7.461365,600,935.79078
-161.849132,600,948.693367
-18.109582,600,961.594698
-722.71901,600,988.443442
-3.682639,600,1012.822654
-33.363366,600,1025.687203
-11.717988,600,1051.269187
-10.701139,600,1064.25347
-165.966942,600,1077.063852
-1.077533,600,1100.892056
-62.801976,600,1127.264523
-17.749836,600,1139.924582
-53.237865,600,1152.928177
-4.486088,600,1178.485315
-22.547323,600,1202.574261
-8.075798,600,1215.348142
-22.526636,600,1241.112374
-1.738112,600,1253.910191
-7.661577,600,1266.722679
-6.6235,600,1290.742694
-8.630168,600,1316.48401
-7.762203,600,1329.254869
-19.213961,600,1342.052949
-316.087883,600,1367.854752
-4.727908,600,1391.758145
-33.528849,600,1404.532354
0.509037,600,1417.294818
-6.095456,600,1443.425323
-0.783427,600,1456.176458
-49.215998,600,1468.931657
-1.000033,600,1506.04123
-50.679624,600,1518.829679
1.086825,600,1531.630582
-2.715799,600,1557.510076
-17.423138,600,1570.355363
0.239479,600,1594.625183
-376.561662,600,1607.369638
1.003519,600,1634.225092
-4.97632,600,1647.813065
-9.032431,600,1661.417503
2.153308,600,1700.109154
-21.640352,600,1712.894408
1.713044,600,1725.681065
-8.334199,600,1738.481691
-0.010467,600,1765.236203
-2.892009,600,1789.145869
-9.177445,600,1801.80876
2.976008,600,1829.385183
1.1851,600,1842.134603
