,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3600.0,3600.0,3599.0,3600.0,3600.0
mean,0.43109232407407405,0.8697839904657289,0.42988824484922766,0.4313187588779479,698.9675
std,0.10546398172882547,0.09775593354460856,0.12237696507898241,0.10577588471879298,398.9178718963822
min,0.06589999999999999,0.31715069031147136,0.03444444444444453,0.064375,9.0
25%,0.3675583333333332,0.8231031239169405,0.3497569444444445,0.36645650301464255,396.75
50%,0.43448333333333333,0.8940427750964994,0.4343749999999999,0.43517820003781416,630.0
75%,0.49851666666666655,0.9409354018769773,0.5096230158730158,0.4996430335968378,927.0
max,0.8492666666666666,0.9968697059541598,0.8652777777777776,0.8470833333333334,2432.0
