,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3166.0,3166.0,3166.0,3166.0,3166.0
mean,0.8051938618656559,0.8296870599224443,0.824448296983026,0.8019783819630394,0.0
std,0.09314908616105497,0.0909863323252547,0.14698656302418,0.09732966650820446,0.0
min,0.5468000000000001,0.5616676000402796,0.36166666666666675,0.5191441441441443,0.0
25%,0.7432666666666669,0.7667311377799577,0.7304166666666666,0.7388710317460316,0.0
50%,0.8048833333333334,0.8278274967578669,0.8441071428571428,0.8057723577235772,0.0
75%,0.874325,0.9004936950094146,0.9724999999999998,0.8733514492753622,0.0
max,0.9958999999999996,0.9999942130772238,0.9953030303030297,0.9960683760683756,0.0
