,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.7591,0.782838327005909,0.6935714285714286,0.7697674418604652,12.0
1,0.7241,0.7464228762959203,0.33999999999999986,0.7764772727272725,4.0
2,0.8808333333333332,0.8999552394204476,0.9755555555555558,0.8679166666666664,0.0
3,0.6815666666666667,0.7052712232829349,0.5903333333333334,0.6917037037037038,0.0
4,0.8774666666666668,0.9032602294645243,0.9680555555555558,0.8651136363636364,0.0
5,0.6655666666666668,0.6861986192588282,0.5403703703703705,0.6930487804878047,0.0
6,0.7619666666666666,0.7821471863649075,0.7115151515151514,0.7761965811965812,0.0
7,0.8775333333333333,0.902281468358491,0.8560416666666666,0.8816269841269841,0.0
8,0.9785666666666666,0.9999576490629466,0.976851851851852,0.978943089430894,0.0
9,0.9500333333333334,0.9799615112364962,0.8058333333333335,0.9696969696969698,0.0
10,0.8979,0.9230659432525902,0.9759999999999998,0.8892222222222222,0.0
11,0.6833333333333336,0.703217582296956,0.7256250000000001,0.6752777777777779,40.0
12,0.7396999999999998,0.7669818125464577,0.5566666666666668,0.7694961240310078,0.0
13,0.7217333333333333,0.745278161564202,0.6599999999999997,0.7256737588652483,0.0
14,0.8820999999999999,0.9013025036360521,0.982,0.8709999999999999,0.0
15,0.8599333333333334,0.8822045702695074,0.7833333333333334,0.8790833333333335,0.0
16,0.9535333333333332,0.9802403070632851,0.9764583333333333,0.9491666666666665,4.0
17,0.8830666666666667,0.9000290132519158,0.703809523809524,0.912248062015504,0.0
18,0.7839666666666666,0.804073402033023,0.703095238095238,0.7971317829457362,0.0
19,0.9403666666666666,0.9608251131265011,0.9783333333333332,0.9379432624113476,0.0
20,0.7446666666666667,0.7650883144560932,0.7351388888888889,0.7476754385964912,0.0
21,0.6846333333333334,0.7108337706706658,0.9695,0.6134166666666668,0.0
22,0.7413666666666667,0.7645150664056269,0.8890000000000002,0.7044583333333334,0.0
23,0.7439333333333333,0.7707923749770199,0.6959523809523808,0.7517441860465115,0.0
24,0.7976666666666667,0.8240748269197202,0.6805,0.8269583333333335,2.0
25,0.8035999999999999,0.8246141849453725,0.9797916666666666,0.7700396825396825,0.0
26,0.8370333333333335,0.8617869576617414,0.8734999999999999,0.8279166666666669,0.0
27,0.7610666666666668,0.7941486579228608,0.6060000000000001,0.7782962962962965,0.0
28,0.6910000000000003,0.722554934855654,0.8531481481481489,0.6554065040650409,4.0
29,0.8029666666666664,0.8232674249700134,0.7137878787878787,0.8281196581196577,0.0
30,0.7190000000000002,0.743432398553289,0.6533333333333332,0.7334146341463416,0.0
31,0.6848999999999996,0.7109447332811352,0.6033333333333333,0.6939629629629629,20.0
32,0.8021666666666666,0.8224757629400485,0.7836666666666666,0.8042222222222221,0.0
33,0.8970999999999999,0.9222939348737674,0.9779166666666665,0.8817063492063492,0.0
34,0.7316666666666669,0.7631061776434804,0.6505555555555554,0.7427272727272729,0.0
35,0.8796999999999997,0.9001825555567843,0.9822222222222221,0.8657196969696966,0.0
0,0.882633333333333,0.9003007596419713,0.9779166666666662,0.8743478260869565,0.0
1,0.7747999999999999,0.8173570228357125,0.8091666666666667,0.7701136363636362,0.0
2,0.7625333333333333,0.7828400874823106,0.7143939393939392,0.7761111111111111,0.0
3,0.9110666666666667,0.923121533296847,0.9911904761904761,0.8980232558139535,0.0
4,0.8375333333333335,0.8624047249793149,0.8763333333333337,0.8278333333333334,0.0
5,0.7686,0.7867385231277628,0.5866666666666667,0.7888148148148147,0.0
6,0.8185666666666667,0.8405084072618542,0.9710416666666668,0.7895238095238096,0.0
7,0.6828000000000002,0.7060179872154477,0.43703703703703717,0.7367479674796749,0.0
8,0.8605000000000002,0.8806960799751176,0.8692592592592594,0.8585772357723578,0.0
9,0.7997333333333334,0.821785772310019,0.7974242424242423,0.8003846153846155,0.0
10,0.7497000000000003,0.7797845100779087,0.7771666666666668,0.7428333333333336,0.0
11,0.8629666666666667,0.8838033021689,0.9794444444444447,0.8261842105263157,0.0
12,0.8023,0.8237242806004609,0.8566666666666671,0.7919444444444443,0.0
13,0.8423333333333332,0.8602422817729612,0.813888888888889,0.8462121212121209,0.0
14,0.6667666666666666,0.6943353399101292,0.5537037037037036,0.6915853658536586,0.0
15,0.8439999999999999,0.8641800140484334,0.8570833333333332,0.8415079365079363,0.0
16,0.8987999999999999,0.9214295404013111,0.8522916666666669,0.9076587301587301,0.0
17,0.8033000000000001,0.82190533244033,0.970666666666667,0.7847037037037037,8.0
18,0.5645333333333337,0.5897064688451455,0.5808333333333333,0.5604583333333336,8.0
19,0.8049333333333334,0.8225866301402338,0.4900000000000001,0.8323188405797102,0.0
20,0.7237666666666666,0.7419217617744265,0.8545833333333334,0.6988492063492061,0.0
21,0.7246333333333334,0.7487147110194432,0.7033333333333334,0.7281007751937985,0.0
22,0.9267333333333333,0.9422446831127391,0.9829166666666664,0.9218478260869566,0.0
23,0.9602,0.9806730738889323,0.9777777777777775,0.9578030303030304,0.0
24,0.6246666666666668,0.6500542810788095,0.8827272727272731,0.5518803418803421,0.0
25,0.6964,0.7226268727882286,0.5490476190476191,0.7203875968992248,0.0
26,0.6347666666666666,0.6647887519916712,0.4883333333333332,0.6626587301587301,0.0
27,0.9756333333333331,0.9999565909902814,0.9763636363636364,0.9754273504273502,0.0
28,0.6672333333333333,0.6838702354262726,0.6131249999999999,0.6775396825396824,8.0
29,0.7982666666666667,0.8268501026954571,0.963541666666667,0.7667857142857144,0.0
30,0.817266666666667,0.8433961939075582,0.9686111111111115,0.7966287878787881,0.0
31,0.9430999999999998,0.9616480275101925,0.9798148148148148,0.9350406504065041,0.0
32,0.7632666666666669,0.7830823176869732,0.8683333333333336,0.7402032520325204,0.0
33,0.8228333333333333,0.8425956750387749,0.6505555555555554,0.8463257575757573,0.0
34,0.8765333333333334,0.9026581042811663,0.8675925925925928,0.8784959349593497,0.0
35,0.6229666666666667,0.6576751077213372,0.38770833333333343,0.6677777777777778,4.0
0,0.7279333333333332,0.7486540488141818,0.7363541666666666,0.723970588235294,0.0
1,0.9298000000000002,0.941751791545848,0.9887500000000005,0.9246739130434783,0.0
2,0.6717,0.6933301978938149,0.689761904761905,0.6687596899224807,0.0
3,0.977333333333333,0.9999702217548689,0.975,0.9776515151515146,0.0
4,0.8223333333333334,0.8411986421599384,0.7843333333333331,0.8265555555555556,0.0
5,0.7807666666666665,0.8082082400019499,0.9774999999999994,0.7725694444444443,2.0
6,0.4569,0.5184093779631556,0.4904166666666667,0.4505158730158729,4.0
7,0.8627666666666666,0.8819206047292886,0.8919696969696971,0.8545299145299146,0.0
8,0.6627333333333335,0.6880840975976917,0.9630000000000007,0.6293703703703705,0.0
9,0.8038000000000001,0.8242514441428023,0.7007142857142858,0.8205813953488373,0.0
10,0.7030000000000001,0.7326765862880708,0.967222222222222,0.6861347517730497,0.0
11,0.8054666666666667,0.8229131009732774,0.7347916666666665,0.8189285714285715,0.0
12,0.7020666666666667,0.7305991861440263,0.6909523809523811,0.7038759689922481,0.0
13,0.7448,0.7610502020481187,0.9813888888888892,0.7125378787878788,0.0
14,0.8634666666666665,0.8825244338573452,0.9770833333333325,0.8418253968253969,0.0
15,0.6009000000000001,0.6217577591117871,0.5830000000000002,0.602888888888889,4.0
16,0.9058666666666666,0.9199562328349409,0.9023611111111111,0.906973684210526,0.0
17,0.8437666666666667,0.8663867434227581,0.9790000000000001,0.8287407407407403,0.0
18,0.8068333333333334,0.8233635919484967,0.8213888888888893,0.8048484848484847,0.0
19,0.9579999999999999,0.9799713858296619,0.9793333333333333,0.9556296296296293,0.0
20,0.7693000000000001,0.8043431262437125,0.702575757575758,0.7881196581196581,4.0
21,0.9435666666666666,0.9602504831144671,0.9833333333333333,0.9370930232558137,0.0
22,0.7593000000000001,0.7852013493682737,0.3990000000000001,0.849375,0.0
