#{"t_start": 1656160441.556931, "env_id": "uav-v1"}
r,l,t
-1032.214602,600,13.02897
-625.548268,600,25.713436
-1059.808865,600,38.418052
-563.64737,600,63.972872
-495.363614,600,76.729859
-800.309844,600,100.448826
-345.576498,600,125.647662
-374.903128,600,137.702684
-386.668699,600,149.773756
-608.848048,600,161.845255
-380.705985,600,198.018717
-203.331397,600,210.785377
-334.952854,600,223.535392
23.267823,600,248.93302
-90.47529,600,261.691524
-103.435283,600,285.244151
161.124926,600,298.026751
-16.310271,600,323.96423
-117.116043,600,336.740891
-109.772341,600,349.503505
-383.702292,600,385.57187
-227.970841,600,398.348498
-38.040321,600,411.180091
-79.369956,600,436.745952
43.053098,600,449.493068
-24.082995,600,462.270411
39.249609,600,485.865081
-27.276612,600,511.343031
-75.012336,600,524.105516
238.189678,600,536.864427
22.535391,600,562.400702
-3.074402,600,586.037378
-12.956489,600,598.828464
415.63941,600,611.801886
235.384818,600,637.701514
73.789998,600,650.494195
50.589103,600,674.154849
-90.040093,600,699.634954
-55.607818,600,712.371373
113.804359,600,725.118257
124.873401,600,750.615828
70.521895,600,772.322513
-406.004762,600,784.395061
35.954989,600,796.990901
50.752978,600,822.861304
49.602297,600,835.678124
32.335517,600,859.284362
61.875691,600,884.782422
62.671731,600,897.57198
107.817213,600,910.396511
150.12514,600,923.221231
142.22492,600,948.712736
139.617129,600,972.322299
-10.091437,600,985.087828
175.837484,600,1010.857633
245.416228,600,1023.609226
-0.824073,600,1036.465719
181.06223,600,1060.065395
158.997507,600,1085.823603
158.983869,600,1098.633048
-2.652277,600,1111.468242
162.890316,600,1137.128761
200.610381,600,1160.657669
60.138888,600,1173.47717
300.148724,600,1199.245341
148.809801,600,1212.037084
61.577755,600,1224.850298
-16.502723,600,1248.412057
143.791426,600,1274.027111
71.081843,600,1286.812875
196.317179,600,1299.651835
43.367404,600,1325.319957
126.896375,600,1348.142907
331.740755,600,1360.246986
39.858405,600,1372.333668
305.594059,600,1396.114547
38.327674,600,1408.902793
139.545986,600,1421.733375
-0.297413,600,1458.089298
551.929249,600,1470.869566
219.463431,600,1483.661728
102.538619,600,1509.329384
150.315439,600,1522.104029
55.026985,600,1545.689526
215.336541,600,1558.473527
45.021162,600,1583.896958
85.995256,600,1596.686756
120.46811,600,1609.491532
198.480859,600,1645.735399
85.539725,600,1658.532325
83.509129,600,1671.330843
95.988463,600,1684.095072
437.982458,600,1709.848559
7.455823,600,1733.466844
147.247828,600,1746.264493
-190.383217,600,1772.198493
297.151107,600,1784.979294
297.160999,600,1797.760276
133.922029,600,1834.227232
167.139362,600,1847.000025
52.362559,600,1859.818063
213.933273,600,1872.609229
70.120525,600,1898.146733
-21.144778,600,1910.940459
293.469957,600,1934.560152
106.376215,600,1960.018175
146.544626,600,1972.774435
118.354161,600,1985.51432
137.655217,600,1998.315639
297.255659,600,2031.535496
312.707283,600,2043.611851
103.874097,600,2056.277847
563.693645,600,2081.824938
-32.824885,600,2094.568017
58.338126,600,2118.113791
315.328792,600,2130.84376
451.474759,600,2156.21855
104.870486,600,2168.976081
-39.316108,600,2181.713287
268.904125,600,2217.823794
413.371565,600,2230.580752
-83.692994,600,2243.332337
323.110478,600,2268.648663
119.057237,600,2281.413073
95.678168,600,2294.19109
196.96737,600,2317.776216
91.562917,600,2343.163394
110.208104,600,2355.88616
43.514371,600,2368.700563
42.454745,600,2394.062383
325.309984,600,2417.653132
81.469613,600,2430.4291
22.012304,600,2443.219558
295.251807,600,2468.664456
241.913253,600,2481.466118
334.944219,600,2505.038069
390.430671,600,2530.460365
202.440167,600,2543.225672
159.87909,600,2555.981344
335.256649,600,2581.506095
64.590394,600,2605.012971
105.965137,600,2617.799932
200.990343,600,2630.592406
155.480819,600,2656.218462
214.487076,600,2669.00401
157.05351,600,2690.87386
101.047724,600,2714.0809
259.935219,600,2726.873046
113.776025,600,2739.661814
40.032447,600,2752.428816
-526.51652,600,2777.861915
413.274332,600,2801.44874
260.196041,600,2814.252397
166.807814,600,2839.936406
87.866392,600,2852.716694
287.653444,600,2865.509344
337.916314,600,2889.005463
436.671598,600,2914.716337
13.771647,600,2927.483982
163.775836,600,2940.271865
215.910744,600,2965.665904
9.350222,600,2989.313446
132.030314,600,3002.058573
179.600619,600,3027.516549
42.843586,600,3040.282837
69.532764,600,3053.062803
369.976083,600,3076.746649
272.612784,600,3102.314996
26.49731,600,3115.10686
243.631907,600,3127.842615
12.712399,600,3153.39409
65.800345,600,3176.964699
50.017602,600,3189.752777
66.625446,600,3202.549546
214.078169,600,3228.347533
55.2724,600,3241.136379
257.511259,600,3253.929588
136.520823,600,3290.328297
76.259281,600,3303.100659
72.924926,600,3315.843762
211.351191,600,3339.204225
137.303892,600,3351.273967
70.56987,600,3373.291471
12.580421,600,3385.868264
321.957422,600,3410.395155
235.350097,600,3422.936226
141.377628,600,3435.503718
255.66303,600,3470.841717
318.388965,600,3483.104699
51.347943,600,3495.187855
276.141618,600,3507.257103
281.224914,600,3530.894668
77.040699,600,3553.90389
-194.087105,600,3566.495783
-143.955234,600,3590.011845
480.975512,600,3602.093655
153.649698,600,3614.194861
57.054973,600,3649.187844
253.005414,600,3661.786283
26.397126,600,3674.392033
122.216288,600,3686.600154
101.001626,600,3709.362606
467.438605,600,3721.541449
126.805415,600,3744.678246
375.293211,600,3769.815302
266.433746,600,3782.466444
241.340811,600,3795.141754
108.135025,600,3807.823716
273.886237,600,3844.118116
344.995891,600,3856.819427
215.09202,600,3869.476295
573.92714,600,3894.543447
58.634125,600,3907.267331
115.893819,600,3930.429622
204.020975,600,3943.069913
565.674721,600,3968.076822
-36.207213,600,3980.720254
172.066496,600,3993.419737
172.239738,600,4028.805489
321.314303,600,4041.466607
224.268314,600,4054.137061
312.829855,600,4078.03094
293.480737,600,4090.680722
216.938403,600,4113.111693
241.456536,600,4125.315246
244.05673,600,4150.953679
549.20073,600,4163.166805
195.74223,600,4175.348072
116.222215,600,4201.341581
423.550396,600,4223.150984
487.741187,600,4235.700543
-112.545452,600,4248.264245
230.058335,600,4273.340825
150.963848,600,4285.906382
-45.245391,600,4308.935838
181.708918,600,4333.739115
203.707359,600,4345.861821
235.018129,600,4357.967701
282.722623,600,4381.397754
70.615922,600,4404.398055
239.162217,600,4416.996313
130.712044,600,4429.615767
308.324674,600,4452.663724
126.07025,600,4464.72468
143.583427,600,4487.115429
296.505034,600,4512.160995
247.516608,600,4524.780483
-15.834267,600,4537.273698
11.939598,600,4549.337727
291.500771,600,4572.192812
399.751396,600,4594.9595
218.051328,600,4607.600665
324.470408,600,4632.60024
366.205639,600,4645.255719
517.424871,600,4657.910905
407.887766,600,4681.171145
526.941629,600,4706.318067
129.648322,600,4719.005813
286.179593,600,4731.682145
-222.061896,600,4756.829365
405.01761,600,4780.006011
380.893797,600,4792.658209
200.471517,600,4817.821277
122.365543,600,4830.467745
276.149373,600,4843.143274
111.962967,600,4866.443461
293.828018,600,4891.553481
101.477282,600,4904.184625
193.332956,600,4916.834991
606.77701,600,4941.850783
414.516306,600,4965.186387
420.273094,600,4977.862206
100.195053,600,4990.521706
361.555942,600,5015.642266
168.538787,600,5027.971896
135.591862,600,5040.804285
237.635625,600,5074.049689
201.559316,600,5086.897223
181.305934,600,5099.24163
301.704855,600,5123.282287
385.54389,600,5136.089614
381.773177,600,5158.066381
84.779121,600,5170.55811
235.67501,600,5194.865062
63.98728,600,5207.471756
-143.53544,600,5220.033743
227.18606,600,5255.248165
378.03856,600,5267.887635
210.390504,600,5280.23164
583.885878,600,5292.289608
307.516834,600,5315.14034
246.317765,600,5337.999952
300.131842,600,5350.603206
343.683766,600,5375.501397
279.416633,600,5387.587698
59.490167,600,5399.669951
