,cov (all),f idx,cov (pref),cov (reg),dconnects
count,720.0,720.0,720.0,720.0,720.0
mean,0.631807037037037,0.6487330563214463,0.6778728893534449,0.6241628530110369,0.0
std,0.2000341352028372,0.20295107593365364,0.2566349273113357,0.20050062814766204,0.0
min,0.0,0.02,0.0,0.0,0.0
25%,0.511525,0.522450469759256,0.49222222222222234,0.5024938551711098,0.0
50%,0.6606166666666669,0.6800155551763372,0.7310416666666666,0.6391534316505956,0.0
75%,0.7744416666666667,0.8004247279898695,0.8720555555555555,0.7690773809523809,0.0
max,0.9984999999999995,1.0,0.998333333333333,0.9985317460317457,0.0
