,cov (all),f idx,cov (pref),cov (reg),dconnects
count,708.0,708.0,708.0,708.0,708.0
mean,0.6418475517890773,0.656225327720294,0.6886951864049321,0.6341209518317784,0.0
std,0.18606797097906597,0.19070851172077044,0.24472021328966487,0.18682800749467415,0.0
min,0.1375333333333333,0.13999789568211093,0.0,0.13728682170542633,0.0
25%,0.5283916666666667,0.5400873517426034,0.49345833333333333,0.5136870471014492,0.0
50%,0.6631166666666667,0.6801174680186567,0.7330208333333332,0.6451422882672883,0.0
75%,0.7772500000000001,0.8004575500949609,0.8734722222222223,0.7706041033434651,0.0
max,0.9984999999999995,0.9999969631276318,0.998333333333333,0.9985317460317457,0.0
