,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3600.0,3600.0,3599.0,3600.0,3600.0
mean,0.7947918148148149,0.8192384090839331,0.8012036723747269,0.793708540889183,30.488055555555555
std,0.10925920866088677,0.10612025814599997,0.17063364877868442,0.11180763163540408,246.27427150728343
min,0.3004333333333333,0.34768285315572456,0.003333333333333466,0.25999999999999995,0.0
25%,0.723525,0.7469409223225397,0.6969047619047621,0.7223015873015873,0.0
50%,0.8016333333333332,0.8236908072368478,0.8319047619047621,0.8016452991452991,0.0
75%,0.8765999999999999,0.901244161182516,0.9711904761904764,0.8785083841463415,0.0
max,0.995633333333333,0.9999952431797832,0.9991666666666665,0.9983760683760678,2353.0
