,cov (all),f idx,cov (pref),cov (reg),dconnects
count,720.0,720.0,720.0,720.0,720.0
mean,0.6482508796296297,0.6671561454322167,0.6792703573175795,0.643017987591073,0.0
std,0.1841637436735279,0.18482623699770234,0.24234059229948102,0.18498542772535975,0.0
min,0.0,0.02,0.0,0.0,0.0
25%,0.5456250000000001,0.56008697578618,0.5401262626262624,0.5267088805503439,0.0
50%,0.6656666666666669,0.6814789640136312,0.7285416666666665,0.6585387596899225,0.0
75%,0.7749833333333334,0.7999738399596962,0.8548437500000001,0.7702624458874456,0.0
max,0.9952999999999997,1.0,0.9944444444444446,0.9953546099290775,0.0
