,cov (all),f idx,cov (pref),cov (reg),dconnects
count,3149.0,3149.0,3149.0,3149.0,3149.0
mean,0.7279504781059243,0.7537671504129486,0.7346601981269735,0.7268172824982225,0.0
std,0.13144679774949072,0.12637973912861913,0.20209167426728641,0.13662291332490356,0.0
min,0.33394444444444443,0.3861775476546802,0.028333333333333377,0.3341304347826086,0.0
25%,0.6441111111111112,0.6705163278037239,0.591333333333333,0.6356666666666669,0.0
50%,0.7207222222222224,0.7440326405555359,0.7573333333333332,0.7302083333333336,0.0
75%,0.8175,0.8381853271705827,0.9637499999999998,0.8236666666666668,0.0
max,0.9958888888888887,0.9999974270387643,0.9983333333333331,0.9970833333333333,0.0
