,cov (all),f idx,cov (pref),cov (reg),dconnects
0,0.5494666666666664,0.5599785506831821,0.699285714285714,0.5250775193798449,0.0
1,0.6241333333333334,0.6408638829398693,0.9779166666666669,0.5933695652173913,0.0
2,0.8229999999999998,0.8399714606295995,0.8712962962962961,0.8123983739837396,0.0
3,0.4900333333333333,0.5001173839752572,0.5279487179487181,0.47671171171171167,0.0
4,0.807,0.8205751349777287,0.5896666666666663,0.8311481481481482,0.0
5,0.8406,0.8600920780200347,0.7004761904761903,0.8634108527131783,0.0
6,0.4692666666666666,0.48241526397370366,0.694761904761905,0.3815740740740739,0.0
7,0.5901666666666665,0.5999885061882364,0.5903333333333334,0.5901481481481481,0.0
8,0.5843,0.6009275829141968,0.6463888888888892,0.5758333333333333,0.0
9,0.7636333333333334,0.7807059584986422,0.9744444444444444,0.7348863636363636,0.0
10,0.5718666666666666,0.5799814258287392,0.2954999999999999,0.6409583333333333,0.0
11,0.6254666666666667,0.6412649881122333,0.7360416666666669,0.6044047619047619,0.0
12,0.7256666666666667,0.7407250130114111,0.6120833333333333,0.7473015873015871,0.0
13,0.6655000000000001,0.6826134304036563,0.9722222222222224,0.6236742424242424,0.0
14,0.9483333333333333,0.9599870246780187,0.986388888888889,0.9431439393939393,0.0
15,0.8879666666666667,0.9200497120356791,0.9679166666666663,0.8810144927536234,0.0
16,0.2161333333333333,0.21999754059715346,0.3929999999999999,0.17191666666666663,0.0
17,0.9642999999999996,0.9799649061978493,0.9862121212121212,0.9581196581196577,0.0
18,0.5880999999999998,0.6008568995558465,0.8169444444444446,0.5568939393939393,0.0
19,0.9039666666666666,0.9214573905924635,0.9779999999999998,0.8854583333333335,0.0
20,0.8444333333333333,0.8599546439409331,0.49388888888888904,0.8922348484848485,0.0
21,0.6663999999999998,0.680374818917985,0.5604761904761901,0.6836434108527131,0.0
22,0.4350666666666666,0.43998941058543717,0.9850000000000001,0.41215277777777765,0.0
23,0.8521666666666667,0.8799838280546965,0.775,0.8714583333333333,0.0
24,0.4304333333333333,0.43998763779994016,0.4904166666666666,0.4252173913043478,0.0
25,0.13803333333333337,0.1399977303686069,0.07047619047619043,0.1643055555555556,0.0
26,0.8763666666666664,0.90036269725325,0.9731481481481481,0.8551219512195121,0.0
27,0.9198333333333332,0.9407878964325845,0.9799999999999996,0.9100387596899225,0.0
28,0.7215333333333334,0.7399708433216254,0.9796666666666669,0.6928518518518518,0.0
29,0.4734,0.4806583861204061,0.7866666666666664,0.39508333333333334,0.0
30,0.9409999999999998,0.9800581345156341,0.9614583333333332,0.9371031746031746,0.0
31,0.4323666666666666,0.43998945313056775,0.5488888888888889,0.40678861788617887,0.0
32,0.07916666666666665,0.07999961706554488,0.0,0.09424603174603172,0.0
33,0.3555333333333334,0.3599918865124347,0.12416666666666668,0.3996031746031746,0.0
34,0.4723666666666666,0.4801184341880012,0.7023809523809522,0.434922480620155,0.0
35,0.9655333333333337,0.9999842153388199,0.9675000000000002,0.9650416666666668,0.0
0,0.6495666666666666,0.6613966510172501,0.7398611111111109,0.6210526315789475,0.0
1,0.7789333333333333,0.8028887463657332,0.6779487179487181,0.8144144144144141,0.0
2,0.9306000000000002,0.9599840818579746,0.9710606060606058,0.9191880341880344,0.0
3,0.5259666666666667,0.5428843665394688,0.6483333333333333,0.4991056910569105,0.0
4,0.9279666666666669,0.9399760460783702,0.9870370370370372,0.9150000000000004,0.0
5,0.7658333333333331,0.7800477441558743,0.8711111111111107,0.7427235772357722,0.0
6,0.6266666666666667,0.6416704928339475,0.5871666666666668,0.6365416666666667,0.0
7,0.589,0.5999822443215945,0.4457575757575755,0.6294017094017094,0.0
8,0.7037666666666667,0.721398439981276,0.9751851851851853,0.6441869918699186,0.0
9,0.43229999999999996,0.4399895545129255,0.6796153846153845,0.34540540540540543,0.0
10,0.6471333333333332,0.6612495732355821,0.7095454545454545,0.6295299145299145,0.0
11,0.7390000000000001,0.7604609841842461,0.9719047619047619,0.7010852713178295,0.0
12,0.8766333333333333,0.900652268251987,0.9741666666666666,0.8580555555555556,0.0
